"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
P104916,Contract,"MET OFFICE",Awarded,2018-09-14T14:36:30Z,"Project Management Associate Scheme Training","Project Management Associate Scheme Training",,,"South West","80000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/05/2018,31/10/2019,16/05/2018,NO,,Yes,No,No,Services,42900,,16/05/2018,42900,"[ACADEMY FOR PROJECT MANAGEMENT LTD|Churston House West Broadway
BRISTOL
Avon
GB|COMPANIES_HOUSE|08813670|Yes|No]","Joseph Alba",17/05/2018,31/10/2019,"SingleTenderActionNonOJEU ",
P104910,Contract,"MET OFFICE",Awarded,2018-09-14T14:15:06Z,"Technical support services","Contract called off from Government Framework Agreement RM1043 - G-cloud 9.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/05/2018,30/09/2018,11/05/2018,NO,,Yes,No,No,Services,30029.66,,11/05/2018,30029.66,"[SOFTCAT PLC|Fieldhouse Lane
Marlow
Buckinghamshire
SL7 1LW
GB|COMPANIES_HOUSE|02174990|Yes|No]","Charlotte Winter",14/05/2018,30/09/2018,"CallOffFromFrameworkAgreement ",
P104909,Contract,"MET OFFICE",Awarded,2018-09-14T14:06:53Z,"Electronic publications subscription","Electronic publications subscription",,,"South West","22121000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/05/2018,21/08/2021,11/05/2018,NO,,Yes,No,No,Services,32724.36,,11/05/2018,32724.36,"[IHS GLOBAL LIMITED|3rd Floor, Oldbury
RG12 8FZ
GB|COMPANIES_HOUSE|00788737|No|No]","Michelle Parker",14/05/2018,21/08/2021,"SingleTenderActionNonOJEU ",
P104891,Contract,"MET OFFICE",Awarded,2018-09-14T13:57:36Z,"External connectivity upgrade","Further competition ran under Government Framework Agreement RM1045.",,,"South West","32520000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,10/05/2018,10/05/2023,31/03/2018,NO,,Yes,No,No,Services,322071.65,,09/05/2018,322071.65,"[INTEROUTE COMMUNICATIONS LIMITED|31St Floor 25 Canada Square
E14 5LQ
GB|COMPANIES_HOUSE|04472687|No|No]",,10/05/2018,10/05/2023,"CallOffFromFrameworkAgreement ",
P104889,Contract,"MET OFFICE",Awarded,2018-09-14T13:29:45Z,"Software licences","Software licences",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,10/05/2018,10/04/2019,09/05/2018,NO,,Yes,No,No,Services,10052.9,,09/05/2018,10052.9,"[Clearvision (CM) Limited|Laurel Farm,
Winters Hill,
Durley,
Southampton,
SO32 2AH|NONE||Yes|No]",,10/05/2018,10/04/2019,"SingleTenderActionNonOJEU ",
P104881,Contract,"MET OFFICE",Awarded,2018-09-14T13:22:56Z,"Software development services","Call-off from contract competed under Government Framework agreement RM1043 - G-Cloud 4.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/05/2018,30/09/2018,07/05/2018,NO,,Yes,No,No,Services,278175,,07/05/2018,248175,"[LANDMARK INFORMATION GROUP LIMITED|Eagle Way
EXETER
DEVON
EX2 7HY
GB|COMPANIES_HOUSE|02892803|No|No]","Vivienne Darwent",08/05/2018,30/09/2018,"CallOffFromFrameworkAgreement ",
DN347901,Contract,"MET OFFICE",Awarded,2018-08-16T11:33:16Z,"Market Research for Public Sector Information","We are seeking robust evidence from which we can actively segment the diverse global market for meteorological PSI data and associated meteorological services based on market needs. This will
enable the creation and evaluation of a customer centric pricing proposition, and inform and facilitate both the build and test of a new service delivery platform, with associated customer service and
meteorological services, in line with these needs.",,,"South West","79300000 ","Nicholas Taylor",nick.taylor@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,07922695665,https://www.metoffice.gov.uk/,"Contract Award Notice.docx Redacted PO P105271.pdf ",,"Contract award details attached",13/08/2018,13/08/2019,05/08/2018,NO,,Yes,No,No,Services,65000,65000,12/08/2018,65000,"[ILLUMINAS PARTNERS LLP|183 Eversholt Street
NW1 1BU
GB|COMPANIES_HOUSE|OC376554|No|No]","Martin Cary",13/08/2018,13/08/2019,"CompetitiveQuotationNonOJEU ",
P104856,Contract,"MET OFFICE",Awarded,2018-08-15T15:43:02Z,"Software development services","Contract called off from Government Framework agreement RM1043 - DOS2.",,,"South West","72000000 ",,procurement.enquries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,30/04/2018,31/05/2018,26/04/2018,NO,,Yes,No,No,Services,28860,,27/04/2018,28860,"[CACI LTD|City Point, 
Temple Gate, 
Bristol,
BS1 6PL|NONE||Yes|No]",,30/04/2018,31/05/2018,"CallOffFromFrameworkAgreement ",
P104855,Contract,"MET OFFICE",Awarded,2018-08-15T15:37:27Z,"Cloud usage","Contract called off from government framework agreement RM1557-6.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,27/04/2018,31/08/2018,25/04/2018,NO,,Yes,No,No,Services,35000,,26/04/2018,35000,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",27/04/2018,31/08/2018,"CallOffFromFrameworkAgreement ",
P104850,Contract,"MET OFFICE",Awarded,2018-08-15T15:32:48Z,"Ozone pumps with battery","Ozone pumps with battery",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,27/04/2018,31/08/2018,25/04/2018,NO,,Yes,No,No,Products,15385,,26/04/2018,15385,"[Science Pump Corporation|1431 Ferry Avenue,
Camden,
New Jersey, 004752,
USA|NONE||No|No]",,27/04/2018,31/08/2018,"SingleTenderActionNonOJEU ",
P104848,Contract,"MET OFFICE",Awarded,2018-08-15T15:27:46Z,"Software licences","Software licences",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,26/04/2018,26/04/2019,24/04/2018,NO,,Yes,No,No,Services,16537,,25/04/2018,16537,"[OPEN TEXT UK LIMITED|420 THAMES VALLEY PARK DRIVE
READING
BERKSHIRE
RG6 1PT
GB|COMPANIES_HOUSE|03148093|No|No]","Katy Atkinson",26/04/2018,26/04/2019,"SingleTenderActionNonOJEU ",
P104847,Contract,"MET OFFICE",Awarded,2018-08-15T15:20:33Z,"Software development services","Contract called off from Government Framework Agreement DOS2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,26/04/2018,31/08/2018,24/04/2018,NO,,Yes,No,No,Services,23980,,25/04/2018,23980,"[ROWE IT LIMITED|Symona
PL14 4BY
GB|COMPANIES_HOUSE|06483308|Yes|No]","Paul Rowe",26/04/2018,31/08/2018,"CallOffFromFrameworkAgreement ",
P104837,Contract,"MET OFFICE",Awarded,2018-07-26T15:27:42Z,"Meteorological parts","Meteorological instruments parts",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/04/2018,16/07/2018,20/04/2018,NO,,Yes,No,No,Products,16797.63,,20/04/2018,16797.63,"[COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED|Walton Reach 28 Manor Road
KT12 2PF
GB|COMPANIES_HOUSE|03069014|No|No]",,23/04/2018,16/07/2018,"SingleTenderActionNonOJEU ",
P104834,Contract,"MET OFFICE",Awarded,2018-07-26T14:11:57Z,"Cloud Usage","Contract awarded after further competition under Government Framework Agreement G-Cloud 9.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,20/04/2018,31/07/2018,30/03/2018,NO,,Yes,No,No,Services,135244.79,,19/04/2018,135244.79,"[AMAZON WEB SERVICES, INC.|410 Terry Ave N
WA
981095210
US|NONE||No|No]","F Holt",20/04/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104830,Contract,"MET OFFICE",Awarded,2018-07-26T13:51:53Z,"System support","Contract called off from Government Framework Agreement RM3733.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,19/04/2018,19/04/2019,18/04/2018,NO,,Yes,No,No,Services,28759.9,,18/04/2018,28759.9,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
AL10 9TW
GB|COMPANIES_HOUSE|01584718|No|No]","Eva Payne",19/04/2018,19/04/2019,"CallOffFromFrameworkAgreement ",
P104829,Contract,"MET OFFICE",Awarded,2018-07-26T13:44:37Z,"Software licences and support","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,19/04/2018,03/05/2019,18/04/2018,NO,,Yes,No,No,Services,38333.74,,18/04/2018,38333.74,"[SOFTWARE BOX LIMITED|Goose Lane
YORK
NORTH YORKSHIRE
YO61 1ET
GB|COMPANIES_HOUSE|02109168|No|No]","John Symonds",19/04/2018,03/05/2019,"CallOffFromFrameworkAgreement ",
P104827,Contract,"MET OFFICE",Awarded,2018-07-24T14:17:05Z,"Design and delivery of training","Design and delivery of training",,,"South West","79633000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,19/04/2018,01/04/2019,18/04/2018,NO,,Yes,No,No,Services,19500,,18/04/2018,19500,"[KNOWLEDGEABLE LTD.|SHANNON HO
SL5 9AB
GB|COMPANIES_HOUSE|05414041|No|No]",,19/04/2018,01/04/2019,"SingleTenderActionNonOJEU ",
P104826,Contract,"MET OFFICE",Awarded,2018-07-24T14:07:07Z,"Custom fitted vehicle","Contract called off from Government Framework Agreement RM1070.",,,"South West","34100000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,19/04/2018,09/05/2018,18/04/2018,NO,,Yes,No,No,Products,16711.17,,18/04/2018,16711.17,"[FORD MOTOR COMPANY LIMITED|Eagle Way
CM13 3BW
GB|COMPANIES_HOUSE|00235446|Yes|No]","Linde Kleyn",19/04/2018,09/05/2018,"CallOffFromFrameworkAgreement ",
P104811,Contract,"MET OFFICE",Awarded,2018-07-24T13:35:06Z,"Studio production services","Studio production services",,,"South West","92200000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/04/2018,30/09/2018,06/04/2018,NO,,Yes,No,No,Services,16473,,12/04/2018,16473,"[Swantech Logistics LTD|Ford Farm Lodge,
The Broadway,
Woodbury,
EX5 1NJ|NONE||Yes|No]",,13/04/2018,30/09/2018,"CompetitiveQuotationNonOJEU ",
P104809,Contract,"MET OFFICE",Awarded,2018-07-24T13:23:09Z,"Software development","Contract called off from Framework agreement competed under G-Cloud 8.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/04/2018,31/07/2018,12/04/2018,NO,,Yes,No,No,Services,26298.75,,12/04/2018,26298.75,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",13/04/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104807,Contract,"MET OFFICE",Awarded,2018-07-24T13:07:23Z,"Learning management system development","Contract called off from Government Framework Agreement G-Cloud 9.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/04/2018,04/04/2020,12/04/2018,NO,,Yes,No,No,Services,14840,,12/04/2018,14840,"[CATALYST IT EUROPE LIMITED|18 Marine Parade
BRIGHTON
East Sussex
BN2 1TL
GB|COMPANIES_HOUSE|06723798|No|No]","Joey Murison",13/04/2018,04/04/2020,"CallOffFromFrameworkAgreement ",
P104846,Contract,"MET OFFICE",Awarded,2018-07-24T11:28:05Z,"Aircraft hire for volcanic ash measurements","Aircraft hire for volcanic ash measurements",,,"South West","60445000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/05/2018,30/04/2020,06/04/2018,NO,,Yes,No,No,Services,1270656,,30/04/2018,1270656,"[CRANFIELD AEROSPACE SOLUTIONS LIMITED|Building 84
MK43 0AL
GB|COMPANIES_HOUSE|02415720|No|No]",,01/05/2018,30/04/2020,"Other Single Tender Justification (OJEU)",
P104792,Contract,"MET OFFICE",Awarded,2018-07-20T13:51:34Z,"Assessment and Repair of Observations Equipment","Assessment and Repair of Observations Equipment",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,25/06/2018,09/11/2018,21/06/2018,NO,,Yes,No,No,Services,19538.35,,21/06/2018,19538.35,"[COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED|Walton Reach 28 Manor Road
KT12 2PF
GB|COMPANIES_HOUSE|03069014|No|No]",,25/06/2018,09/11/2018,"SingleTenderActionNonOJEU ",
P104780,Contract,"MET OFFICE",Awarded,2018-07-20T13:43:42Z,"Software support","Contract awarded from Framework Agreement competed under G-Cloud 7.",,,"South West","72261000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/04/2018,31/03/2019,05/04/2018,NO,,Yes,No,No,Services,27000,,05/04/2018,27000,"[2ND QUADRANT LTD|OXFORD BUSINESS PARK NORTH
OXFORD
OXFORDSHIRE
OX4 2JZ
GB|COMPANIES_HOUSE|04075460|No|No]",,06/04/2018,31/03/2019,"CallOffFromFrameworkAgreement ",
P104778,Contract,"MET OFFICE",Awarded,2018-07-20T13:35:22Z,"Software development","Contract called off from Framework Agreement competed under RM1043 (G-cloud 4).",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/04/2018,31/07/2018,05/04/2018,NO,,Yes,No,No,Services,39840,,05/04/2018,39840,"[Landmark Information Group Ltd|Eagle Way
RG9 6AB
GB|COMPANIES_HOUSE|02892803|No|No]",,06/04/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104777,Contract,"MET OFFICE",Awarded,2018-07-20T13:28:06Z,"Software development support","Contract called off from Government Framework Agreement G-Cloud 9.",,,"South West","72000000 ",,procurement.enqiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/04/2018,31/07/2018,05/04/2018,NO,,Yes,No,No,Services,121600,,05/04/2018,121600,"[AUTOMATION LOGIC LTD|5TH FLOOR 11 LEADENHALL STREET
EC3V 1LP
GB|COMPANIES_HOUSE|07093444|No|No]","Dave Upton",06/04/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104768,Contract,"MET OFFICE",Awarded,2018-07-20T13:16:03Z,"Software package and support","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,03/04/2018,01/04/2023,02/04/2018,NO,,Yes,No,No,Services,117166.99,,02/04/2018,117166.99,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
EH12 9DQ
GB|COMPANIES_HOUSE|01584718|No|No]",,03/04/2018,01/04/2023,"CallOffFromFrameworkAgreement ",
P104762,Contract,"MET OFFICE",Awarded,2018-07-11T14:19:52Z,"Software development, support & maintenance","Contract awarded from further competition ran under Government Framework Agreement RM1043 (G-Cloud 4).",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/03/2018,31/03/2019,28/03/2018,NO,,Yes,No,No,Services,156400,,28/03/2018,156400,"[Landmark Information Group Ltd|Eagle Way
RG9 6AB
GB|COMPANIES_HOUSE|02892803|No|No]",,29/03/2018,31/03/2019,"CallOffFromFrameworkAgreement ",
P104759,Contract,"MET OFFICE",Awarded,2018-07-11T14:10:09Z,"Software licences","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/03/2018,31/03/2019,28/03/2018,NO,,Yes,No,No,Services,23743.6,,28/03/2018,23743.6,"[SOFTWARE BOX LIMITED|Goose Lane
YORK
NORTH YORKSHIRE
YO61 1ET
GB|COMPANIES_HOUSE|02109168|No|No]","John Symonds",29/03/2018,31/03/2019,"CallOffFromFrameworkAgreement ",
P104758,Contract,"MET OFFICE",Awarded,2018-07-11T14:02:46Z,"Software support renewal","Contract called off from Government Framework Agreement RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/03/2018,31/03/2019,28/03/2018,NO,,Yes,No,No,Services,35634.68,,28/03/2018,35634.68,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
EH12 9DQ
GB|COMPANIES_HOUSE|01584718|No|No]",,29/03/2018,31/03/2019,"CallOffFromFrameworkAgreement ",
P104754,Contract,"MET OFFICE",Awarded,2018-07-11T13:43:51Z,"Radar works","Radar maintenance works",,,"South West","50333100 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,28/03/2018,27/04/2018,27/03/2018,NO,,Yes,No,No,Works,25366,,27/03/2018,25366,"[Lars Communications LTD|Keer Bridge Depot,
Scotland Road,
Carnforth,
LA5 9RQ|NONE||Yes|No]",,28/03/2018,27/04/2018,"SingleTenderActionNonOJEU ",
P104733,Contract,"MET OFFICE",Awarded,2018-07-11T13:25:29Z,"Software development","Call-off from contract awarded under further competition run under government framework agreement RM1043 (G-cloud 4)",,,"South West","72000000 ",,procurement.enquires@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,26/03/2018,31/07/2018,23/03/2018,NO,,Yes,No,No,Services,20882.5,,23/03/2018,20882.5,"[Landmark Information Group Ltd|Eagle Way
RG9 6AB
GB|COMPANIES_HOUSE|02892803|No|No]",,26/03/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104732,Contract,"MET OFFICE",Awarded,2018-07-11T13:16:34Z,"Software licences","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,26/03/2018,01/04/2019,23/03/2018,NO,,Yes,No,No,Services,50683.85,,22/03/2018,50683.85,"[SOFTWARE BOX LIMITED|Goose Lane
YORK
NORTH YORKSHIRE
YO61 1ET
GB|COMPANIES_HOUSE|02109168|No|No]","John Symonds",26/03/2018,01/04/2019,"CallOffFromFrameworkAgreement ",
P104731,Contract,"MET OFFICE",Awarded,2018-07-10T15:25:32Z,"Observations equipment","Rigid Waveguides",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,26/03/2018,25/05/2018,23/03/2018,NO,,Yes,No,No,Products,10425,,23/03/2018,10425,"[Global Invacom Waveguide|King Charles Business Park, 
Old Newton Road,
Heathfield, 
Newton Abbot,
TQ12 6UT|NONE||Yes|No]",,26/03/2018,25/05/2018,"CompetitiveQuotationNonOJEU ",
P104721,Contract,"MET OFFICE",Awarded,2018-07-10T15:07:19Z,"Insurance services","Contract called off from government framework agreement RM958.",,,"South West","66000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,26/03/2018,31/12/2018,23/03/2018,NO,,Yes,No,No,Services,10080,,22/03/2018,10080,"[PORTMORE INSURANCE BROKERS LIMITED|Yeoman Industrial Park Test Lane
SO16 9JX
GB|COMPANIES_HOUSE|05955823|No|No]",,26/03/2018,31/12/2018,"CallOffFromFrameworkAgreement ",
P104718,Contract,"MET OFFICE",Awarded,2018-07-10T14:54:19Z,"Software implementation and associated services","Contract awarded as call-off from competition ran under government framework agreement RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,23/03/2018,01/05/2018,22/03/2018,NO,,Yes,No,No,Services,29842.57,,22/03/2018,29842.57,"[SOFTCAT PLC|Fieldhouse Lane
Marlow
Buckinghamshire
SL7 1LW
GB|COMPANIES_HOUSE|02174990|Yes|No]","Charlotte Winter",23/03/2018,01/05/2018,"CallOffFromFrameworkAgreement ",
P104714,Contract,"MET OFFICE",Awarded,2018-07-10T14:44:59Z,"Cloud services","Contract called off from Government Framework Agreement RM1557-6.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,22/03/2018,30/06/2018,21/03/2018,NO,,Yes,No,No,Services,25000,,21/03/2018,25000,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",22/03/2018,30/06/2018,"CallOffFromFrameworkAgreement ",
P104708,Contract,"MET OFFICE",Awarded,2018-07-10T14:34:44Z,Painting,"Interior decorating services",,,"South West","79931000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,21/03/2018,29/03/2018,20/03/2018,NO,,Yes,No,No,Works,16680,,20/03/2018,16680,"[ANTAC SUPPORT SERVICES LTD|Unit 1 Lisle Road
HP13 5SQ
GB|COMPANIES_HOUSE|04202350|Yes|No]","Sara Jones",21/03/2018,29/03/2018,"SingleTenderActionNonOJEU ",
P104702,Contract,"MET OFFICE",Awarded,2018-07-05T15:13:07Z,"Telecom works on Radar","Repair works on radar",,,"South West","50332000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,20/03/2018,16/04/2018,19/03/2018,NO,,Yes,No,No,Works,10244,,19/03/2018,10244,"[Raise Telecoms LTD|10 Haugh Fold, 
Newhey,
Lancs,
OL16 3RF|NONE||Yes|No]",,20/03/2018,16/04/2018,"SingleTenderActionNonOJEU ",
P104689,Contract,"MET OFFICE",Awarded,2018-07-05T15:03:31Z,"Software development","Further competition under Government Framework Agreement RM1557 - G-Cloud 6.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/03/2018,31/07/2018,14/03/2018,NO,,Yes,No,No,Services,17565,,14/03/2018,17565,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",15/03/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104688,Contract,"MET OFFICE",Awarded,2018-07-04T15:15:23Z,"Software development","This contract has been awarded as call-off from further competition run under government framework agreement G-cloud 6.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/03/2018,31/07/2018,14/03/2018,NO,,Yes,No,No,Services,38712.5,,14/03/2018,38712.5,"[CLOUDREACH EUROPE LIMITED|6-10 Kirby Street
EC1N 8TS
GB|COMPANIES_HOUSE|06975407|Yes|No]","Kris Burtwistle",15/03/2018,31/07/2018,"CallOffFromFrameworkAgreement ",
P104686,Contract,"MET OFFICE",Awarded,2018-07-04T15:04:14Z,"Computer hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/03/2018,29/03/2018,14/03/2018,NO,,Yes,No,No,Products,13240.92,,14/03/2018,13240.92,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
AL10 9TW
GB|COMPANIES_HOUSE|01584718|No|No]","Eva Payne",15/03/2018,29/03/2018,"CallOffFromFrameworkAgreement ",
P104685,Contract,"MET OFFICE",Awarded,2018-07-04T14:58:28Z,"Software licences","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/03/2018,01/04/2019,14/03/2018,NO,,Yes,No,No,Services,21871.03,,14/03/2018,21871.03,"[SOFTWARE BOX LIMITED|Goose Lane
YORK
NORTH YORKSHIRE
YO61 1ET
GB|COMPANIES_HOUSE|02109168|No|No]","John Symonds",15/03/2018,01/04/2019,"CallOffFromFrameworkAgreement ",
P104684,Contract,"MET OFFICE",Awarded,2018-07-04T13:47:38Z,"Standby aircraft provision","Standby Aircraft Provision for Volcanic Ash measurements & research",,,"South West","60445000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/03/2018,21/04/2018,13/03/2018,NO,,Yes,No,No,Services,14254.02,,13/03/2018,14254.02,"[Hochschule Dusseldorf (HSD)|University of Applied Sciences,
Muensterstrasse 156,
40476 Dusseldorf,
Germany|NONE||No|No]",,14/03/2018,21/04/2018,"SingleTenderActionNonOJEU ",
P104676,Contract,"MET OFFICE",Awarded,2018-07-04T13:35:43Z,"Specialist book scanner","Specialist book scanner",,,"South West","39155100 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,14/03/2018,30/04/2018,13/03/2018,NO,,Yes,No,No,Products,13510,,13/03/2018,13510,"[J&J Negus LTD|Hammond Close,
Attleborough Fields Ind Estate,
Nuneaton, 
CV11 6RY|NONE||Yes|No]",,14/03/2018,30/04/2018,"SingleTenderActionNonOJEU ",
P104674,Contract,"MET OFFICE",Awarded,2018-07-04T13:24:33Z,"External connectivity with support","Contract called off from Government Framework Agreement RM3733.",,,"South West","32412110 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,30/03/2018,30/03/2023,13/03/2018,NO,,Yes,No,No,Services,258164.69,,14/03/2018,258164.69,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
EH12 9DQ
GB|COMPANIES_HOUSE|01584718|No|No]",,30/03/2018,30/03/2023,"CallOffFromFrameworkAgreement ",
P104661,Contract,"MET OFFICE",Awarded,2018-07-04T13:04:32Z,"Software training licenses","Software training licenses",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,13/03/2018,31/03/2019,12/03/2018,NO,,Yes,No,No,Services,17812,,12/03/2018,17812,"[A Cloud Guru LTD|Carnac Place,
Cams Hall Estate, 
Farnham,
Hampshire,
PO16 8UY|NONE||Yes|No]",,13/03/2018,31/03/2019,"CompetitiveQuotationNonOJEU ",
