"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
DR168072408,Contract,".East Riding Of Yorkshire Council",Awarded,2020-01-29T11:24:53Z,"Information@Work Licence & Support Renewal","Up to 1500 Information@Work Generic Import Module V2
ETD Module CAPS Integration Script d eveloped to delete file system Enterprise Workflow **Site Wide MFD e
Copy Connector** - now replaced by Bulk Import Module",,,"Yorkshire and the Humber","72000000 ","ICT COMPLIANCE",ICT.Contracts@eastriding.gov.uk,"Cross Street",,BEVERLEY,HU179BA,England,01482393939,,,,,01/04/2020,31/03/2021,29/01/2020,NO,,No,No,No,Services,62837,,29/01/2020,62837,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
HP2 4NW
GB|COMPANIES_HOUSE|00968498|No|No]",,01/04/2020,31/03/2021,"CompetitiveQuotationNonOJEU ",
410031643,Contract,"Tonbridge & Malling Borough Council",Awarded,2020-01-28T14:00:51Z,"Revs and Bens System Support","Annual support and maintenance of revs and bens software",,,"South East","72267000 ",,it.services@tmbc.gov.uk,"Gibson Drive",,"WEST MALLING",ME194LZ,England,,,,,,01/04/2020,31/03/2021,01/01/2020,NO,,No,No,No,Services,42984.26,,15/01/2020,42984.26,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
HP2 4NW
GB|COMPANIES_HOUSE|00968498|No|No]",,01/04/2020,31/03/2021,"Other Direct award",
BIP465190016,Contract,"Colchester Borough Council",Awarded,2020-01-17T13:50:03Z,"GB-Colchester: Built Environment and Regulatory System","Built Environment and Regulatory System via G-Cloud 11",,,"East of England","48000000 ",.,procurement@colchester.gov.uk,"Rowan House","33 Sheepen Road",Colchester,"CO3 3WG",UK,01206508637,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=465190016 ",,13/01/2020,12/01/2022,10/01/2020,NO,,No,Yes,No,Services,344000,,10/01/2020,344000,"[Northgate Public Services (UK) Ltd|Peoplebuilding 2
        Peoplebuilding Estate
        Marylands Avenue
        Hemel Hempstead
        HP2 4NW|NONE||No|No]",.,13/01/2020,12/01/2022,"NotSpecified ",
BATH001-DN401874-08356253,Contract,"Bath and North East Somerset Council",Awarded,2020-01-09T11:18:49Z,"Citizen's Access - Revenues (CA-R)","NPS Citizens Access - Revenues",,,"South West","48000000 ",,it_procurement@bathnes.gov.uk,Guildhall,"High Street",Bath,"BA1 5AW","United Kingdom",,http://www.bathnes.gov.uk,,,,06/05/2019,12/04/2021,25/04/2019,NO,,Yes,No,No,Products,36300,36300,01/05/2019,36300,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||No|No]","Northgate Public Services MAIN ACCOUNT",06/05/2019,12/04/2021,"DirectAward ",
CO14809A,Contract,"HAMPSHIRE COUNTY COUNCIL",Awarded,2020-01-08T09:23:06Z,"Blue Badge Professional Services","Professional Blue Badge Services related to our CMS System",,"SO23 8UJ",,"72590000 ","Clare Foxton",Clare.foxton@hants.gov.uk,"The Castle",,WINCHESTER,SO238ZB,England,"01962 832366",,,,,02/12/2019,01/12/2021,29/11/2019,NO,,Yes,No,No,Services,50000,,29/11/2019,50000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
BS32 4UE
GB|COMPANIES_HOUSE|00968498|Yes|No]","Public Services Bid Management",02/12/2019,01/12/2021,"CallOffFromFrameworkAgreement ",
20191230003144-30496,Contract,"Northumbria Police",Awarded,2019-12-30T00:31:47Z,"Record Management Solution","Northumbria Police currently use an in house developed system for Command and Control, and Records Management functionality. Although the system is fully integrated adhering to POLE principles the user interface is dated and it is proving difficult to keep up to date with national changes. As a result the Force has decided to go to market for a Records Management System, a separate exercise is underway to procure a Command & Control system. 

The Records Management System must meet business requirements, offer options to improve business processes, improve data sharing capabilities with partners, seamlessly integrate with other existing and new systems, including the new Command and Control system, whilst ensuring it is cost effective. It is expected that Northumbria Police will work with the successful suppliers to install, configure and test the new system, and review and enhance business procedures where required to take advantage of the improved functionality. As part of the scope Northumbria Police will complete a back records conversion migrating all data into the new system, it is expected the supplier will be able to offer tools and resources to support the back record conversion.",,,"Any region","48000000 48800000 48810000 ","John Spoors",john.spoors.4411@northumbria.pnn.police.uk,"Newcastle City Centre Police Station, Forth Banks,",,Newcastle,"NE1 3PH",ENG,"+44 01661869290",,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=24470&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/30496 ",,05/11/2018,04/11/2028,25/07/2018,NO,,No,No,No,Services,0,1,04/12/2018,1,"[Northgate Public Services (UK) Limited|Peoplebuilding 2
Peoplebuilding Estate
Maylands Avenue
Hemel Hempstead
Hertordshire
HP2 4NW|NONE||No|No]","Paul Jackson",02/01/2019,01/12/2029,"Open ",
THANET001-DN452946-71241782,Contract,"Thanet District Council",Awarded,2019-12-11T12:51:42Z,"System licence,support and maintenance","System licence, support and maintenance - Please note this contract has already been awarded and is published for Transparency purposes only.",,,"South East","48000000 ","Linda Taylor",linda.taylor@thanet.gov.uk,"Thanet District Council","Cecil Street",Margate,"CT9 1XZ","United Kingdom","+44 1843577031",http://www.thanet.gov.uk/,,,,01/02/2020,31/01/2021,01/11/2019,NO,,Yes,No,No,Services,32716,32716,13/11/2019,32716,"[Northgate Public Services (UK) Ltd|Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Herts|NONE||No|No]",,01/02/2020,31/01/2021,"Other ",
BOURN001-DN448487-81457042,Contract,"Bournemouth Christchurch and Poole Council",Awarded,2019-11-19T14:26:21Z,"Blue Badge Case Management System","Blue Badge Case Management System to manage applications for blue badges from customers.",,,"South West","48000000 ",,procurement@bcpcouncil.gov.uk,"Bournemouth Christchurch and Poole Council","Town Hall",Bournemouth,"BH2 6DY","United Kingdom",,,,,,18/11/2019,17/11/2020,01/11/2019,NO,,Yes,No,No,Services,42000,,17/11/2019,42000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||Yes|No]","Northgate Public Services MAIN ACCOUNT",18/11/2019,17/11/2020,"Restricted ",
CO14809,Contract,"HAMPSHIRE COUNTY COUNCIL",Awarded,2019-11-07T09:11:14Z,"Blue Badge CMS System","Award of a Blue Badge CMS System via G Cloud 11",,"SO23 8UJ",,"48000000 ","Clare Foxton",Clare.foxton@hants.gov.uk,"The Castle",,WINCHESTER,SO238ZB,England,"01962 832366",,,,,01/01/2020,31/12/2021,31/10/2019,NO,,Yes,No,No,Services,34000,,07/11/2019,34000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
WA2 0XD
GB|COMPANIES_HOUSE|00968498|Yes|No]",,01/01/2020,31/12/2021,"CallOffFromFrameworkAgreement ",
"1405-2016 NYP",Contract,"Yorkshire & Humber Police Procurement",Awarded,2019-08-30T14:04:42Z,"Corporate Software Solutions- GIS Mapping","Licence agreement for control room components, address management and web mapping",,,"Yorkshire and the Humber","48000000 ","JANE TUNSTALL",jane.tunstall@southyorks.pnn.police.uk,"Carbrook Hall","5 Carbrook Hall Road",Sheffield,"S9 2EH",England,"0114 2963824",,,,,01/04/2018,31/03/2021,29/03/2018,NO,,No,No,No,Services,170000,170000,31/03/2018,170000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
WA2 0XD
GB|COMPANIES_HOUSE|00968498|No|No]",,01/04/2018,31/03/2021,"CallOffFromFrameworkAgreement ",
"1405-2016 HP",Contract,"Yorkshire & Humber Police Procurement",Awarded,2019-08-30T13:50:44Z,"Corporate Software Solutions- GIS Mapping","Licence agreement for control room components address management and web mapping",,,"Yorkshire and the Humber","48000000 ","JANE TUNSTALL",jane.tunstall@southyorks.pnn.police.uk,"Carbrook Hall","5 Carbrook Hall Road",Sheffield,"S9 2EH",England,"0114 2963824",,,,,01/04/2018,31/03/2021,29/03/2018,NO,,No,No,No,Services,171000,,31/03/2018,171000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
WA2 0XD
GB|COMPANIES_HOUSE|00968498|No|No]",,01/04/2018,31/03/2021,"CallOffFromFrameworkAgreement ",
CC12667,Contract,"HAMPSHIRE COUNTY COUNCIL",Awarded,2019-08-23T14:15:58Z,"Council Tax Single Person Discount Review Service","Hampshire County Council have Tendered on behalf of the District and Boroughs (the Authorities) in England and Wales to put in place a Single Supplier Framework arrangement for the provision of a Single Person Discount (SPD) on Council Tax Review Service. Hampshire County Council have preformed the Tendering exercise on behalf of partners to maximise efficiency and economies of scale.
Council Tax is collected by District and Unitary Authorities across Hampshire.",,,"Any region","79200000 ",,Katharine.Mooney@hants.gov.uk,"The Castle",,WINCHESTER,SO238ZB,England,,,,,,01/01/2019,31/12/2020,29/10/2018,NO,,Yes,No,No,Services,0.01,1000000,20/11/2018,1000000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
WA2 0XD
GB|COMPANIES_HOUSE|00968498|No|No]",,01/01/2019,31/12/2020,"OpenOJEU ",
"Rev's & Bens",Contract,"ROTHERHAM METROPOLITAN BOROUGH COUNCIL",Awarded,2019-07-31T13:55:22Z,"Revenue & Benefits - Support & Maintenance","Support & Maintenance for existing Rev's & Bens system",,,"Yorkshire and the Humber","48000000 ","Kay Handley",kay.handley@rotherham.gov.uk,"Riverside House",,ROTHERHAM,"S60 1AE",England,01709822665,,,,,01/08/2019,31/08/2024,30/07/2019,NO,,Yes,Yes,No,Products,150149,150149,31/07/2019,725182,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
WA2 0XD
GB|COMPANIES_HOUSE|00968498|No|No]",,01/08/2019,31/08/2024,"CallOffFromFrameworkAgreement ",
"WDC - 019928 - AWARD",Contract,"SE Shared Services",Awarded,2019-07-01T15:43:14Z,"ESPH AB Empty Homes Review and New Homes Bonus (ESPH158a)  - AWARD","The East Sussex Procurement Hub (ESPH) is working on behalf of Wealden District Council (the lead authority) and Eastbourne Borough Council, Hastings Borough Council, Lewes District Council and Rother District Council to establish contracts with providers for the provision of a series of reviews to help maximise Empty Homes and New Homes Bonus by helping to reduce the number of properties that are empty for more than 6 months.
      
      The contract is for an initial three year period with the option to extend for a further two twelve month periods.
      
      This is a retender of lot 2 of 'EPSH158 Single Person Discount & Empty Homes Review and New Homes Bonus', OJEU notice number 2018/S 021-044085.  After completing a review of the original tender we have concluded that there was a requirement to reissue and re-tender for Lot 2 Empty Homes Review and New Homes Bonus only.",,"BN27 2AX","South East","72322000 72000000 79221000 66000000 48000000 ","Adam Bennett (WDC)",adam.p.bennett@wealden.gov.uk,Hailsham,"East Sussex","East Sussex","BN27 2AX","United Kingdom","01323 443396",www.wealden.gov.uk,,,,01/07/2018,30/06/2021,30/05/2018,NO,,Yes,No,No,Services,0,300000,28/08/2018,377364.11,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, United Kingdom, HP2 4NW|NONE||No|No]","Bid Management Public Services",01/07/2018,30/06/2021,"Other ",
BIP402316131,Contract,"London Borough of Wandsworth",Awarded,2019-06-09T11:40:02Z,"Benefits Processing and Council Tax Reduction Resilience","These services are commissioned by the Benefits Service of the Councils. Its purpose is to provide the service's in-house team, with external, off-site, buffer capacity to process, on a temporary, ad-hoc, basis, various council tax reduction and housing benefits related applications, reconsiderations and complaints referred to the Councils in-house team.",,,London,"75310000 ",,Adi-Naitey.Puplampu@richmondandwandsworth.gov.uk,"Town Hall","Wandsworth High Street",London,"SW18 2PU",UK,+442088716000,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=402316131 ",,01/08/2019,31/07/2021,30/05/2019,NO,,Yes,No,No,Services,3600000,,30/05/2019,3600000,"[Northgate Public Services Ltd|Peoplebuilding 2
        Maylands Avenue
        Hemel Hempsted
        HP2 4NW|NONE||No|No]",,01/08/2019,31/07/2021,"Open ",
BATH001-DN412887-65083271,Contract,"Bath and North East Somerset Council",Awarded,2019-05-29T12:07:29Z,"Revs & Bens Support and Maintenance 19/20","Support and Maintenance for Revs and Bens Systems.",,,"South West","72000000 ",,it_procurement@bathnes.gov.uk,Guildhall,"High Street",Bath,"BA1 5AW","United Kingdom",,http://www.bathnes.gov.uk,,,,01/04/2019,31/03/2020,29/03/2019,NO,,Yes,No,No,Services,69554,69554,31/03/2019,69554.45,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||No|No]","Northgate Public Services MAIN ACCOUNT",01/04/2019,31/03/2020,"Other ",
LPOOL001-DN412114-10984002,Contract,"Liverpool City Council",Awarded,2019-05-23T13:21:12Z,"Local Welfare Provision DIRECT AWARD UNDER G CLOUD 10","Local Welfare Provision Assistance Software for Liverpool City Council. This contract will be for 24 Months with 2 x 12 month extension options.",,,"North West","48000000 ","Paul Christie",paul.christie@liverpool.gov.uk,"4th Floor","Cunard Building",Liverpool,"L3 1DS",England,"+44 1512330591",http://www.liverpool.gov.uk,,,,01/04/2019,31/03/2023,28/03/2019,NO,,No,No,No,Services,60000,60000,29/03/2019,60000,"[Northgate Public Services|PeopleBuilding2, People Building Estate, Hertfordshire, HP2 4NW|NONE||No|No]",,01/04/2019,31/03/2023,"DirectAward ",
CN1002054,Contract,"Nottinghamshire Police Force",Awarded,2019-04-29T14:53:53Z,"GIS - Northants","Direct award utilising CCS framework RM1042 Lot 6.",,,"East Midlands","48218000 ","Rachel Buck",Rachel.buck@emscu.pnn.police.uk,"Sherwood Lodge",,NOTTINGHAM,NG58PP,England,,,,,,31/03/2019,30/03/2022,30/03/2019,NO,,No,No,No,Services,233626.17,,30/03/2019,233626.17,"[Northgate Public Services (UK) Limited|Northgate Public Services (UK) Limited
Peoplebuilding Two 
Maylands Avenue
Hertfordshire
HP2 4WN|NONE||No|No]",,31/03/2019,30/03/2022,"CallOffFromFrameworkAgreement ",
410031309,Contract,"Tonbridge & Malling Borough Council",Awarded,2019-04-17T11:26:03Z,"Revs and Bens Software Maintenance","Annual software maintenance for revs and bens system",,,"South East","72267000 ",,it.services@tmbc.gov.uk,"Gibson Drive",,"WEST MALLING",ME194LZ,England,,,,,,01/04/2019,31/03/2020,01/01/2019,NO,,No,No,No,Services,41550.75,,15/01/2019,41550.75,"[Northgate Public Services (UK) Ltd|Peoplebuilding 2
Peoplebuilding Estate
Maylands Ave
Hemel Hemstead
Herts
HP2 4NW|NONE||No|No]",,01/04/2019,31/03/2020,"Other Direct award",
410031100,Contract,"Tonbridge & Malling Borough Council",Awarded,2019-04-17T09:17:42Z,"Revs and Bens Software Maintenance","Renewal of revs and bens software maintenance",,,"South East","48000000 ",,it.services@tmbc.gov.uk,"Gibson Building","Gibson Drive","Kings Hill","ME19 4LZ",England,,,,,,01/04/2018,31/03/2019,31/01/2018,NO,,No,No,No,Services,40478.07,,14/02/2018,40478.07,"[Northgate Public Services UK Ltd|Queens Court
Wilmslow Road
Alderly Edge
SK9 7RR|NONE||No|No]",,01/04/2018,31/03/2019,"Other Direct award",
"QAS Name Tracer",Contract,"EMSCU Nottinghamshire Police",Awarded,2019-04-08T14:55:00Z,"QAS Name Tracer","QAS Name Tracer and QAS Pro Mobile",,,"Any region","48600000 ","Lucy Westley",lucy.westley@emscu.pnn.police.uk,"Nottinghamshire Police Headquarters",,Nottingham,NG58PP,England,,,,,,01/04/2019,31/03/2020,24/03/2019,NO,,No,No,No,Services,17632,,31/03/2019,17632,"[Northgate Public Services UK Limited|Queens Court, Wilmslow Road, Alderley Edge, Cheshire, SK9 7RR|NONE||No|No]",,01/04/2019,31/03/2020,"SingleTenderActionNonOJEU ",
NHSBT1116,Contract,"Blood Services South West",Awarded,2019-03-12T12:30:48Z,"NHS Organ Donor Register (ODR)","**Awarded contract** Contract for Support, maintenance and development of the NHS Organ Donor Register",,,"Any region","72222300 ","Rachael Carpenter",rachael.carpenter@nhsbt.nhs.uk,"500-600 North Bristol Park Northway, Filton",,Bristol,BS347QH,England,01179217245,,,,,01/05/2019,30/04/2022,27/07/2018,NO,,No,No,No,Services,788000,,23/10/2018,788000,"[Northgate Public Services (UK) Ltd|Peoplebuilding 2, 
Peoplebuilding Estate, 
Maylands Avenue, Hemel Hempstead, 
Hertfordshire, HP2 4NW|COMPANIES_HOUSE|00968498|No|No]",,01/05/2019,30/04/2022,"CallOffFromFrameworkAgreement ",
PP18209,Contract,"WOLVERHAMPTON CITY COUNCIL",Awarded,2019-01-18T15:26:25Z,"Blue Badge Case Management System","Wolverhampton City Council requires the provision of a secure Blue Badge Case Management system",,,"West Midlands","48000000 ","Barry Greenwood",Barry.Greenwood@wolverhampton.gov.uk,"Civic Centre,St Peters Square",,WOLVERHAMPTON,WV11RL,England,"01902 552911",,,,,18/01/2019,17/01/2020,12/12/2018,NO,,Yes,No,No,Services,4000,,07/01/2019,4000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
WA2 0XD
GB|COMPANIES_HOUSE|00968498|No|No]",,18/01/2019,17/01/2020,"CallOffFromFrameworkAgreement ",
PS/14/58,Contract,"D V L A",Awarded,2019-01-03T14:13:21Z,"Foreign Operator Payment Service","Provide a secure payment interface, allow payments to be made prior to the journey being undertaken in the UK, enable carriers to pay through a variety of payment methods, claim refunds and manage accounts.  Payment data must interface with the enforcement authorities to enable:
•Checks to be made at the roadside by an enforcement officer to establish that the levy has been paid, and that the correct amount of levy has been paid for the foreign HGV being operated. 
•Proactive enforcement of levy payment by foreign HGV to the undertaken via automatic number plate recognition (ANPR) cameras for vehicles entering and leaving the UK. 
•Possibly, targeting of foreign HGVs that serially fail to pay, or underpay the HGV levy.  

Facilitate compliance to ensure that foreign HGV compliance with levy is maximised from date of the levy introduction: 
•The levy fulfils its objective of creating a fairer competitive environment between foreign and domestic hauliers by foreign operators contributing to some road maintenance costs through payment of the charge whilst in the UK.   
•The tax revenue generated by the foreign HGVs paying the levy is maximised within budgetary constraints
•The enforcement resource required to deter non-compliance can be kept to an appropriate level primarily focused on those foreign HGVs that have deliberately chosen to avoid paying the levy.",,"SA6 7JL",,"48400000 ","James Thomas",james.thomas@dvla.gsi.gov.uk,DVLA,,Swansea,"SA6 7JL",Wales,"01792 782168",,"NPS Formal Contract Extension - signed.pdf ",,,02/09/2013,02/09/2020,01/06/2013,YES,PS/14/58,No,No,No,Services,12600000,29500000,01/09/2013,25200000,"[Northgate Public Services|Peoplebuilding 2
Peoplebuilding Estate Maylands
Avenue Hemel Hempstead
Hertfordshire
HP2 4NW
United Kingdom|||No|No]","Jane Colthup",02/09/2013,02/03/2020,"CallOffFromFrameworkAgreement ",
"CC12667 - AWARD",Contract,"Hampshire County Council",Awarded,2018-12-03T09:47:17Z,"Provision of a Council Tax Single Person Discount Review Service. - AWARD","Hampshire County Council invites applications from suitably experienced organisations who wish to be considered for selection to tender for the supply of Single Person Discount on Council Tax Review Service. 
      
      The Contract will commence on 01 November 2018 and will be for a period of 4 years.
      
      Interested parties should register their interest in the project via the In-Tend website https://in-tendhost.co.uk/hampshire, and complete and submit the tender return document together with any supporting information requested by 14:00 hrs on Monday 29 October 2018.",,"SO23 8UL","South East","79212400 79210000 79212000 79212300 72316000 79200000 ","Stevie Fountain",stevie.fountain@hants.gov.uk,"76 High Street",Winchester,Hampshire,"SO23 8UL","United Kingdom","01962 826906",,,,,01/11/2018,31/10/2022,29/10/2018,NO,,Yes,Yes,No,Services,1000000,1000000,21/11/2018,1000000,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, United Kingdom, HP2 4NW|NONE||No|No]","Bid Management",01/11/2018,31/10/2022,"Open ",
WILTS001-DN358818-33604662,Contract,"Wiltshire Council",Awarded,2018-11-05T10:55:01Z,"Contracts Finder Award Notice FS0603 Single Person Council Tax Discount Review","Contracts Finder Award Notice FS0603 Single Person Council Tax Discount Review",,,"South West","79212200 ",,procurementunit@wiltshire.gov.uk,"Wiltshire Council","County Hall, Bythesea Road",Trowbridge,"BA14 8JN","United Kingdom",,http://www.wiltshire.gov.uk/,,,,02/09/2018,28/02/2019,29/08/2018,NO,,No,No,No,Services,30000,30000,26/09/2018,30000,"[Northgate Public Services (UK) Ltd|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, HP2 4NW|NONE||No|No]",,27/09/2018,28/02/2019,"Other ",
"BHCC - 8653",Contract,"BRIGHTON & HOVE CITY COUNCIL",Awarded,2018-10-15T11:55:54Z,"Revenue & Benefits IT System","This contract was awarded for the provision of a software solution to manage the Council's Council Tax, Business Rates, Housing Benefits and Local Council Tax Reduction as per the Service Description set out in Schedule 1.",,,"South East","48600000 ",,Procurement@brighton-hove.gov.uk,"Hove Town Hall,","Norton Road,",Hove,"BN3 3BQ",England,,,,,,01/08/2018,31/07/2020,01/06/2018,NO,,No,No,No,Services,191630,383244,27/06/2018,383244,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
HP2 4NW
GB|COMPANIES_HOUSE|00968498|No|No]","Marja Wilkinson",01/08/2018,31/07/2020,"CallOffFromFrameworkAgreement ",
DCC001-DN370784-38489771,Contract,"Durham County Council",Awarded,2018-10-12T11:14:36Z,"Blue Badge Case Management System","Blue Badge Case Management System via CCS G-Cloud 10 Framework",,,"North East","48000000 ",,corporateprocurement@durham.gov.uk,"County Hall",,Durham,"DH1 5UJ","United Kingdom",,http://www.durham.gov.uk,,,,01/10/2018,30/09/2019,29/09/2018,NO,,No,No,No,Services,42000,,30/09/2018,42000,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, HP2 4NW|NONE||No|No]",,01/10/2018,30/09/2019,"Other ",
LPOOL001-DN312375-33293560,Contract,"Liverpool City Council",Awarded,2018-10-01T12:20:08Z,"Revenue & Benefits and Electronic Document and Workflow Management","Revenue & Benefits Core Software Solution plus Electronic Document Management System for Liverpool City Council",,,"North West","48000000 ","Paul Christie",paul.christie@liverpool.gov.uk,"4th Floor","Cunard Building",Liverpool,"L3 1DS",England,"+44 1512330591",http://www.liverpool.gov.uk,,"https://procontract.due-north.com/Advert?advertId=9997e390-cbd9-e711-80e7-005056b64545 ",,29/09/2018,31/03/2024,23/01/2018,NO,,No,No,No,Products,1306585,,27/09/2018,1306585,"[Northgate Public Services (UK)|Peoplebuilding 2, Peoplebuilding Estate Hertfordshire HP2 4NW|NONE||No|No]",,28/09/2018,29/03/2024,"Open ",
CCD00498,Contract,"STEVENAGE BOROUGH COUNCIL",Awarded,2018-08-21T10:20:09Z,"Back Scanning / Archive Management for Stevenage Borough Council","Digitalisation of Housing records as part of the implementation of an electronic records document management system.",,,"East of England","79999100 ","Corporate Procurement",procurement@stevenage.gov.uk,Danestrete,,STEVENAGE,SG11HN,England,01438242242,,,,,24/07/2018,28/12/2018,23/07/2018,NO,,No,No,No,Services,44972,,23/07/2018,44972,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
BS32 4UE
GB|COMPANIES_HOUSE|00968498|No|No]","Public Services Bid Management",24/07/2018,28/12/2018,"Other Single Quote",
PP18076,Contract,"WOLVERHAMPTON CITY COUNCIL",Awarded,2018-08-10T09:47:17Z,"Revs and Bens Remote Data Processing","Wolverhampton City Council requires to use an external processor to support the service in processing changing of circumstances in housing benefit applications.",,,"West Midlands","72310000 ","Jose Vitoria",jose.vitoria@wolverhampton.gov.uk,"Civic Centre,St Peters Square",,WOLVERHAMPTON,WV11RL,England,"01902 554715",,,,,31/08/2018,30/07/2019,24/07/2018,NO,,No,No,No,Services,45490,,31/07/2018,45490,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
HP2 4NW
GB|COMPANIES_HOUSE|00968498|No|No]","Leigh Barber",31/08/2018,30/07/2019,"CallOffFromFrameworkAgreement ",
TOWER001-DN176403-69712799,Contract,"Tower Hamlets",Awarded,2018-07-03T17:06:29Z,"R5007 Welfare Processing Resilience Framework","A Framework for the provision of remote processing support services to complete Housing and Council Tax Reduction claims when employed Council staff are at capacity.The London Borough of Tower Hamlets undertakes this procurement on behalf of itself, and with the expressed interest for future admission, as necessary by each of the named London Borough Councils as follows:

London Borough of Brent 
London Borough of Hackney
London Borough of Lambeth
London borough of Sutton
Royal Borough of Greenwich 
London Borough of Waltham Forest
Medway Council
London Borough of Harrow",,,London,"75000000 79000000 75310000 85321000 ","Andrew Shorter",procurement@towerhamlets.gov.uk,"Mulberry Place","5 Clove Crescent",London,"E14 2BG",England,"+44 2073640783",http://www.towerhamlets.gov.uk,,"https://procontract.due-north.com/Advert?advertId=4e1d4ad8-755d-e611-8114-000c29c9ba21 ",,01/01/2017,31/12/2020,30/09/2016,NO,,No,No,No,Services,16000000,16000000,14/08/2017,16000000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|Northgate Public Services (UK) Limited 
People Building 2 
PeopleBuilding Estate
Marylands Avenue
Hemel Hempstead
Herts HP2 4NW|NONE||No|No]","Northgate Public Services MAIN ACCOUNT",28/08/2017,27/08/2021,"Restricted ",
21890,Contract,"North Tyneside Council",Awarded,2018-07-03T16:01:04Z,"Award of Benefits and Housing System Applications Licences","AWARD ONLY OF:-  
Renewal of the combined Revenues, benefits and Housing application to maintain support and maintenance at the current level.",,,"Any region","72610000 ","Christine Bordoli",christine.bordoli@northtyneside.gov.uk,Quadrant,,NEWCASTLE-UPON-TYNE,NE270BY,England,01916435662,,,,,01/04/2018,31/03/2019,22/03/2018,NO,,Yes,Yes,No,Services,233719.08,,23/03/2018,233719.08,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
HP2 4NW
GB|COMPANIES_HOUSE|00968498|No|No]",,01/04/2018,31/03/2019,"Other Single Tender",
